"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"101363492","34424","0","Credito Fincomun NAC","1","EA","155","Recepcion de Pagos"
"101366491","34424","0","Argenta NAC","1","EA","155","Recepcion de Pagos"
"101366503","34424","0","Pedidos.com NAC","1","EA","327","Comercio Electronico"
"101373498","34424","0","Tamauligas NAC","1","EA","155","Recepcion de Pagos"
"101373501","34424","0","Maxigas Nac","1","EA","155","Recepcion de Pagos"
"101373519","34424","0","Natgas Nac","1","EA","155","Recepcion de Pagos"
"101373527","34424","0","Tractebel  NAC","1","EA","155","Recepcion de Pagos"
"101373535","34424","0","Tractebel DIGAQRO NA","1","EA","155","Recepcion de Pagos"
"101374491","34424","0","Tractebel GNP NAC","1","EA","155","Recepcion de Pagos"
"101375493","34424","0","Eventioz NAC","1","EA","155","Recepcion de Pagos"
"101377499","34424","0","Autosummit Nac","1","EA","155","Recepcion de Pagos"
"101378491","34424","0","Tec Depot NAC","1","EA","155","Recepcion de Pagos"
"101379494","34424","0","Agua CMAPAS NEO","1","EA","155","Recepcion de Pagos"
"101381498","34424","0","Su Auto NAC","1","EA","155","Recepcion de Pagos"
"101384496","34424","0","Europcar NAC","1","EA","327","Comercio Electronico"
"101399495","34424","0","ABC Capital NAC","1","EA","155","Recepcion de Pagos"
"101399508","34424","0","Ultravision NAC","1","EA","155","Recepcion de Pagos"
"101404557","34424","0","Predial Irapuato Bar","1","EA","155","Recepcion de Pagos"
"101414510","34424","0","Buly NAC","1","EA","327","Comercio Electronico"
"101414544","34424","0","FINSOL NAC","1","EA","155","Recepcion de Pagos"
"101415651","34424","349","BH-XBOX LIVE 349 NAC","1","EA","156","Soluciones en tienda"
"101415686","34424","0","Aula 365 NAC","1","EA","155","Recepcion de Pagos"
"101419530","34424","0","Nextel NAC","1","EA","155","Recepcion de Pagos"
"101420573","34424","0","Reforma NAC","1","EA","155","Recepcion de Pagos"
"101424531","34424","0","ETN SA DE CV NAC","1","EA","156","Soluciones en tienda"
"101424540","34424","0","Turistar Cinco Estre","1","EA","156","Soluciones en tienda"
"101424558","34424","0","OMNIBUS NAC","1","EA","156","Soluciones en tienda"
"101425534","34424","0","LOREAL NAC","1","EA","155","Recepcion de Pagos"
"101429535","34424","0","Depositos Banamex NA","1","EA","157","Servicio Financiero"
"101434545","34424","0","SR. PAGO NAC","1","EA","327","Comercio Electronico"
"101435556","34424","0","FINANLIFE NAC","1","EA","155","Recepcion de Pagos"
"101436541","34424","0","Vinculo NAC","1","EA","155","Recepcion de Pagos"
"101438571","34424","0","MiPCcom NAC","1","EA","327","Comercio Electronico"
"101439531","34424","2.15","Llavero TAE Reducido","1","EA","95","Arts. Promocion"
"10144","34424","5.5","Migajon pz","1","EA","132","Panera"
"101440558","34424","0","Financiera Indep NAC","1","EA","155","Recepcion de Pagos"
"101441534","34424","0","Readers Digest NAC","1","EA","155","Recepcion de Pagos"
"101441542","34424","0","INSTAL NAC","1","EA","155","Recepcion de Pagos"
"101442537","34424","0","Sistemas Educativos","1","EA","155","Recepcion de Pagos"
"101442545","34424","0","FINESTRELLA NAC","1","EA","155","Recepcion de Pagos"
"101443548","34424","0","Pago Agua CAASA NEO","1","EA","155","Recepcion de Pagos"
"101443572","34424","0","CHARTIS SEGUROS NAC","1","EA","155","Recepcion de Pagos"
"101450553","34424","0","PASA NAC","1","EA","155","Recepcion de Pagos"
"101451556","34424","0","LA OPERADORA NAC","1","EA","155","Recepcion de Pagos"
"101452559","34424","0","NetShoes NAC","1","EA","327","Comercio Electronico"
"101455549","34424","0","Deposito Scotiabank","1","EA","157","Servicio Financiero"
"101456533","34424","0","Star CableTamps NAC","1","EA","155","Recepcion de Pagos"
"101458539","34424","0","PEPSA NAC","1","EA","155","Recepcion de Pagos"
"101459540","34424","0","UNIVIA NAC","1","EA","155","Recepcion de Pagos"
"101461535","34424","0","PERDURA NAC","1","EA","155","Recepcion de Pagos"
"101461551","34424","0","Tertius NAC","1","EA","155","Recepcion de Pagos"
"101461560","34424","0","CIISA NAC","1","EA","155","Recepcion de Pagos"
"101461578","34424","0","CUARA NAC","1","EA","155","Recepcion de Pagos"
"101461607","34424","0","ZENDERE NAC","1","EA","155","Recepcion de Pagos"
"101461703","34424","0","Servicio Motociclist","1","EA","155","Recepcion de Pagos"
"101461720","34424","0","GLOBO NAC","1","EA","155","Recepcion de Pagos"
"101462706","34424","0","Dish NAC","1","EA","155","Recepcion de Pagos"
"101464710","34424","0","EL SOL NAC","1","EA","155","Recepcion de Pagos"
"101465721","34424","0","PayU Latam","1","EA","327","Comercio Electronico"
"101467734","34424","0","Running NAC","1","EA","327","Comercio Electronico"
"101470781","34424","0","TAP NAC","1","EA","156","Soluciones en tienda"
"101470802","34424","0","Megacable Online NAC","1","EA","155","Recepcion de Pagos"
"101470811","34424","0","PARHIKUNI NAC","1","EA","156","Soluciones en tienda"
"101470829","34424","0","Depositos Saldazo NA","1","EA","157","Servicio Financiero"
"101472841","34424","0","Serv. Retiro Saldazo","1","EA","157","Servicio Financiero"
"101473851","34424","0","FINANCIERA NOSOTRAS","1","EA","155","Recepcion de Pagos"
"101474838","34424","0","Vinculo Cultural Cua","1","EA","155","Recepcion de Pagos"
"101474854","34424","0","INTERJET NAC","1","EA","155","Recepcion de Pagos"
"101475831","34424","0","PAYMENTEZ NAC","1","EA","327","Comercio Electronico"
"101475849","34424","0","Autovias La Linea NA","1","EA","156","Soluciones en tienda"
"101478880","34424","0","Giftcard OXXO 150","1","EA","327","Comercio Electronico"
"101479874","34424","0","DAFITI NAC","1","EA","327","Comercio Electronico"
"101480859","34424","0","Princess NAC","1","EA","327","Comercio Electronico"
"101481860","34424","0","CREDITO UTIL NAC","1","EA","155","Recepcion de Pagos"
"101481878","34424","0","PEPSA REPECO NAC","1","EA","155","Recepcion de Pagos"
"101481886","34424","0","Readers Digest II NA","1","EA","155","Recepcion de Pagos"
"101483929","34424","0","Deposito Transfer BN","1","EA","157","Servicio Financiero"
"101483937","34424","0","Deposito Movil BBVA ","1","EA","157","Servicio Financiero"
"101484850","34424","0","Servicio Tecnico Cen","1","EA","155","Recepcion de Pagos"
"101486863","34424","0","Megacable Online Ref","1","EA","155","Recepcion de Pagos"
"101486871","34424","0","INTERFACTURA NAC","1","EA","327","Comercio Electronico"
"101489861","34424","0","CHIHUAHUENSES NAC","1","EA","156","Soluciones en tienda"
"101489870","34424","0","ELITE NAC","1","EA","156","Soluciones en tienda"
"101489896","34424","0","FUTURA NAC","1","EA","156","Soluciones en tienda"
"101495866","34424","0","FastAdmin NAC","1","EA","327","Comercio Electronico"
"101496869","34424","0","SKY ONLINE NAC","1","EA","155","Recepcion de Pagos"
"101496877","34424","0","SKY ONLINE NAC","1","EA","155","Recepcion de Pagos"
"101496885","34424","0","TRACTICAL NAC","1","EA","327","Comercio Electronico"
"101496906","34424","0","PRICE TRAVEL NAC","1","EA","155","Recepcion de Pagos"
"101496922","34424","0","INNOVA SPORT NAC","1","EA","327","Comercio Electronico"
"101502860","34424","0","SCRAP II NAC","1","EA","155","Recepcion de Pagos"
"101503862","34424","0","Recarga Pagobus GTO","1","EA","158","Servicios prepago"
"101508866","34424","0","SEGUROS AFIRME NAC","1","EA","155","Recepcion de Pagos"
"101514879","34424","0","Consulta SKY","1","EA","155","Recepcion de Pagos"
"101514887","34424","0","VC BAJIO NAC","1","EA","155","Recepcion de Pagos"
"101515871","34424","0","Deposito Santander N","1","EA","157","Servicio Financiero"
"101517893","34424","0","LITOPROCESS NAC","1","EA","155","Recepcion de Pagos"
"101518870","34424","0","SOFIPA NAC","1","EA","155","Recepcion de Pagos"
"101520865","34424","0","BLEN NAC","1","EA","327","Comercio Electronico"
"101520911","34424","0","RUNNING DECORA NAC","1","EA","327","Comercio Electronico"
"101522861","34424","0","AEROMEXICO NAC","1","EA","155","Recepcion de Pagos"
"101524874","34424","0","CABLEMAS ONLINE REF","1","EA","155","Recepcion de Pagos"
"101524882","34424","0","CABLEMAS ONLINE","1","EA","155","Recepcion de Pagos"
"101524938","34424","0","RS FINANCIERA NAC","1","EA","155","Recepcion de Pagos"
"101524989","34424","0","BOUTECH NAC","1","EA","327","Comercio Electronico"
"101525025","34424","0","AUTO TRADER NAC","1","EA","327","Comercio Electronico"
"101526010","34424","0","D LEMI NAC","1","EA","155","Recepcion de Pagos"
"101527899","34424","0","PATRIMONIO HOY NAC","1","EA","155","Recepcion de Pagos"
"101527901","34424","0","PREDIAL GUANAJUATO","1","EA","155","Recepcion de Pagos"
"101529878","34424","0","BAFAMSA NAC","1","EA","155","Recepcion de Pagos"
"101533877","34424","0","INSIGNIA LIFE NAC","1","EA","155","Recepcion de Pagos"
"101539873","34424","0","CONEKTA NAC","1","EA","327","Comercio Electronico"
"101540882","34424","0","TDN NAC","1","EA","155","Recepcion de Pagos"
"101542888","34424","0","PDCS NAC","1","EA","155","Recepcion de Pagos"
"101543872","34424","0","SEGUROS MI AUTO NAC","1","EA","155","Recepcion de Pagos"
"101543881","34424","0","EQUIPATE NAC","1","EA","155","Recepcion de Pagos"
"101543910","34424","0","Consulta Price Trave","1","EA","155","Recepcion de Pagos"
"101543928","34424","0","PRICE TRAVEL ONLINE","1","EA","155","Recepcion de Pagos"
"101543936","34424","0","SCALA STUDENT NAC","1","EA","155","Recepcion de Pagos"
"101544867","34424","0","SCALA HIGHER NAC","1","EA","155","Recepcion de Pagos"
"101544891","34424","0","EVANGELIZACION NAC","1","EA","327","Comercio Electronico"
"101547873","34424","0","Envia Regalo NAC","1","EA","327","Comercio Electronico"
"101550992","34424","0","TRAVELER NAC","1","EA","155","Recepcion de Pagos"
"101551899","34424","0","Maraton Powerade","1","EA","155","Recepcion de Pagos"
"101551936","34424","0","Progr Didactica Avan","1","EA","155","Recepcion de Pagos"
"101552891","34424","0","Editorial Santillana","1","EA","155","Recepcion de Pagos"
"101553907","34424","0","Credito CAME","1","EA","155","Recepcion de Pagos"
"101553915","34424","0","Bienestar AC","1","EA","155","Recepcion de Pagos"
"101556948","34424","0","BH- NINTENDO 200","1","EA","327","Comercio Electronico"
"101560955","34424","0","Capa de Ozono","1","EA","327","Comercio Electronico"
"101561931","34424","0","BH- SPOTIFY 300","1","EA","327","Comercio Electronico"
"101561958","34424","0","Casas Javer Mexico","1","EA","155","Recepcion de Pagos"
"101563937","34424","0","Be Prisma","1","EA","327","Comercio Electronico"
"101564921","34424","0","Casas Javer Queretar","1","EA","155","Recepcion de Pagos"
"101566927","34424","0","Infospace","1","EA","327","Comercio Electronico"
"101566943","34424","0","Telecable","1","EA","155","Recepcion de Pagos"
"101567946","34424","0","SOMIC","1","EA","155","Recepcion de Pagos"
"101570926","34424","0","Nuugi","1","EA","327","Comercio Electronico"
"101574943","34424","0","Ecotravel","1","EA","155","Recepcion de Pagos"
"101575920","34424","0","AXTEL Contrataciones","1","EA","155","Recepcion de Pagos"
"101576922","34424","0","Petbox","1","EA","327","Comercio Electronico"
"101579921","34424","0","Por una Lanita","1","EA","155","Recepcion de Pagos"
"101580921","34424","0","Mundo Granjero & Zoo","1","EA","155","Recepcion de Pagos"
"101583920","34424","0","Aliat Red Univercom","1","EA","155","Recepcion de Pagos"
"101590927","34424","0","El Gran Tlapalero","1","EA","327","Comercio Electronico"
"101592922","34424","0","PROAPOYO","1","EA","155","Recepcion de Pagos"
"101596923","34424","0","LI Financiera","1","EA","155","Recepcion de Pagos"
"101597977","34424","0","Tech Advanced","1","EA","327","Comercio Electronico"
"101598953","34424","0","Superchambitas","1","EA","327","Comercio Electronico"
"101598996","34424","0","Finprospera","1","EA","155","Recepcion de Pagos"
"101599075","34424","349","BH-XBOX Gold 349","1","EA","156","Soluciones en tienda"
"101603960","34424","0","UNIVERSIDAD HUMANITA","1","EA","155","Recepcion de Pagos"
"101606950","34424","0","Telecable","1","EA","155","Recepcion de Pagos"
"101611038","34424","0","CONSULTA VIVAAEROBUS","1","EA","155","Recepcion de Pagos"
"101611046","34424","0","Tiempo Oficial","1","EA","155","Recepcion de Pagos"
"101612954","34424","0","Provident","1","EA","155","Recepcion de Pagos"
"101614976","34424","0","Broxel","1","EA","155","Recepcion de Pagos"
"101614984","34424","0","Conexion Mexico","1","EA","155","Recepcion de Pagos"
"101615944","34424","0","Vivaaerobus en linea","1","EA","155","Recepcion de Pagos"
"101616947","34424","0","Altitud SOFOM","1","EA","155","Recepcion de Pagos"
"101617940","34424","0","Gamers","1","EA","327","Comercio Electronico"
"101618942","34424","0","PPRO","1","EA","327","Comercio Electronico"
"101619953","34424","0","Solfi","1","EA","155","Recepcion de Pagos"
"101620954","34424","0","24 Supermarket","1","EA","327","Comercio Electronico"
"101623944","34424","0","Coveg","1","EA","155","Recepcion de Pagos"
"101624947","34424","0","Super Fitness Damas","1","EA","155","Recepcion de Pagos"
"101624963","34424","0","Boca Rosa","1","EA","327","Comercio Electronico"
"101625940","34424","0","Consorcio HogarDeSin","1","EA","155","Recepcion de Pagos"
"101628956","34424","0","Alteq Construcciones","1","EA","155","Recepcion de Pagos"
"101628964","34424","0","Promotora Inmob de N","1","EA","155","Recepcion de Pagos"
"101629941","34424","0","Kiwi","1","EA","155","Recepcion de Pagos"
"10163","34424","14","Envase 1 Lt CC PZ","1","EA","128","Envases Refrescos"
"101631012","34424","0","Asefimex","1","EA","155","Recepcion de Pagos"
"101632120","34424","0","Lega Print","1","EA","327","Comercio Electronico"
"101632171","34424","0.01","Los Boletos mas Bara","1","EA","155","Recepcion de Pagos"
"101632197","34424","0.01","Royal Prestige","1","EA","155","Recepcion de Pagos"
"101632200","34424","0.01","Quality Health","1","EA","327","Comercio Electronico"
"101632234","34424","0","Loly in the Sky","1","EA","327","Comercio Electronico"
"101632947","34424","0.01","Libertad Serv Financ","1","EA","155","Recepcion de Pagos"
"101632955","34424","0","Libertad Servicios F","1","EA","155","Recepcion de Pagos"
"101632998","34424","0","Cummins Alesso","1","EA","327","Comercio Electronico"
"101633000","34424","0","Consulta Cummins Ale","1","EA","327","Comercio Electronico"
"101633026","34424","0","Dish en linea CB","1","EA","155","Recepcion de Pagos"
"101633034","34424","0","Dish en linea","1","EA","155","Recepcion de Pagos"
"101633042","34424","0","Dish en linea CB Con","1","EA","155","Recepcion de Pagos"
"101633051","34424","0","Dish en linea Consul","1","EA","155","Recepcion de Pagos"
"101633114","34424","0.01","Crediconfia","1","EA","155","Recepcion de Pagos"
"101634942","34424","0","Consulta Cummins de","1","EA","327","Comercio Electronico"
"101635081","34424","0","Consulta Cummins Meg","1","EA","327","Comercio Electronico"
"101636948","34424","0.01","Editorial Mediterran","1","EA","155","Recepcion de Pagos"
"101636964","34424","0.01","Kueski","1","EA","155","Recepcion de Pagos"
"101636972","34424","0","Anahuac AHC","1","EA","327","Comercio Electronico"
"101637027","34424","0.01","Astro Pay","1","EA","327","Comercio Electronico"
"101637158","34424","0.01","TiendaTek","1","EA","327","Comercio Electronico"
"101637174","34424","0.01","Habitat ","1","EA","155","Recepcion de Pagos"
"101637941","34424","0.01","ITEL","1","EA","155","Recepcion de Pagos"
"101638960","34424","0.01","Andre Badi","1","EA","327","Comercio Electronico"
"101638978","34424","0.01","Nuovo","1","EA","327","Comercio Electronico"
"101639081","34424","0","AT&T AN CB en Linea","1","EA","155","Recepcion de Pagos"
"101639090","34424","0","AT&T ANR Cuentas y D","1","EA","155","Recepcion de Pagos"
"101639102","34424","0","Consulta AT&T ANR Cu","1","EA","155","Recepcion de Pagos"
"101639209","34424","0","Consulta NextelEnLin","1","EA","155","Recepcion de Pagos"
"101639217","34424","0","Consulta AT&T AN CB","1","EA","155","Recepcion de Pagos"
"101639962","34424","0","Cablecom en Linea CB","1","EA","155","Recepcion de Pagos"
"101639989","34424","0","ConsultaCablecomLine","1","EA","155","Recepcion de Pagos"
"101639997","34424","0","Consulta Cablecom Li","1","EA","155","Recepcion de Pagos"
