"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"101655962","54520","0.01","MAYAir","1","EA","155","Recepcion de Pagos"
"101655971","54520","0.01","Intima Hogar","1","EA","327","Comercio Electronico"
"101655997","54520","0","Consulta IZZI","1","EA","155","Recepcion de Pagos"
"101656009","54520","0.01","Banco Forjadores","1","EA","155","Recepcion de Pagos"
"101656156","54520","0","Gas Natural en Linea","1","EA","155","Recepcion de Pagos"
"101656199","54520","0","Gas Natural en Linea","1","EA","155","Recepcion de Pagos"
"101656210","54520","0","Gas Natural en Linea","1","EA","155","Recepcion de Pagos"
"101656228","54520","0","Metrogas en Linea","1","EA","155","Recepcion de Pagos"
"101656973","54520","0.01","Arabela","1","EA","155","Recepcion de Pagos"
"101656981","54520","0.01","Exodo Previsiones","1","EA","155","Recepcion de Pagos"
"101657159","54520","0","BAFAMSA","1","EA","155","Recepcion de Pagos"
"101657968","54520","0.01","Myron Bowling","1","EA","327","Comercio Electronico"
"101660948","54520","0.01","PAGO FINREAL","1","EA","155","Recepcion de Pagos"
"101663022","54520","0","Superboletos en line","1","EA","155","Recepcion de Pagos"
"101663049","54520","0","Siempre Creciendo en","1","EA","155","Recepcion de Pagos"
"101663954","54520","0.01","FINCLUSION","1","EA","155","Recepcion de Pagos"
"101664957","54520","0.01","Kromasol","1","EA","327","Comercio Electronico"
"101665010","54520","0.01","El Sembrador","1","EA","155","Recepcion de Pagos"
"101665984","54520","0.01","ADYEN MEXICO","1","EA","327","Comercio Electronico"
"101666080","54520","0.01","Autofinanciamiento M","1","EA","155","Recepcion de Pagos"
"101667947","54520","300","BH - Xbox 300 2015","1","EA","327","Comercio Electronico"
"101667963","54520","200","BH - Xbox 200 2015","1","EA","327","Comercio Electronico"
"101668202","54520","0","FINSOL EN LINEA","1","EA","155","Recepcion de Pagos"
"101668211","54520","0","CONSULTA FINSOL EN L","1","EA","155","Recepcion de Pagos"
"101669272","54520","0.01","Laboratorios Lans","1","EA","155","Recepcion de Pagos"
"101669281","54520","0","DYSCO UNIVERSITY","1","EA","327","Comercio Electronico"
"101670249","54520","0.01","Invervitae","1","EA","155","Recepcion de Pagos"
"101670273","54520","0.01","PLAN A FUTURO","1","EA","155","Recepcion de Pagos"
"101670290","54520","0","ISU Instituto Suizo","1","EA","155","Recepcion de Pagos"
"101670337","54520","0.01","Gobierno de Guanajua","1","EA","155","Recepcion de Pagos"
"101670345","54520","0.01","Consulta Gobierno de","1","EA","155","Recepcion de Pagos"
"101671268","54520","0","provident Mexico","1","EA","155","Recepcion de Pagos"
"101672228","54520","0.01","AXPHONE CONNECT","1","EA","327","Comercio Electronico"
"101672279","54520","0","Cinepolis Media","1","EA","156","Soluciones en tienda"
"101672287","54520","0.01","Cinepolis Baja","1","EA","156","Soluciones en tienda"
"101672295","54520","0","Cinepolis Alta","1","EA","156","Soluciones en tienda"
"101674282","54520","0","Consulta ENLACE TPE ","1","EA","155","Recepcion de Pagos"
"101674291","54520","0.01","ENLACE TPE en Linea","1","EA","155","Recepcion de Pagos"
"101674371","54520","0.01","MI ALBUM","1","EA","327","Comercio Electronico"
"101674418","54520","0","TOTAL PLAY","1","EA","155","Recepcion de Pagos"
"101674426","54520","0","Consulta TOTAL PLAY","1","EA","155","Recepcion de Pagos"
"101675251","54520","0.01","ConLana","1","EA","155","Recepcion de Pagos"
"101675277","54520","0.01","Dicotech Computo","1","EA","327","Comercio Electronico"
"101675285","54520","0.01","Zegucom Computo","1","EA","327","Comercio Electronico"
"101675293","54520","0.01","KERAPRO","1","EA","327","Comercio Electronico"
"101675306","54520","0.01","Ultra Life","1","EA","327","Comercio Electronico"
"101677256","54520","0","SOFIPA CORPORATION","1","EA","155","Recepcion de Pagos"
"101677379","54520","0","Banorte sin comision","1","EA","157","Servicio Financiero"
"101677387","54520","0","Deposito Banorte","1","EA","157","Servicio Financiero"
"101679323","54520","0.01","Fincrecemos","1","EA","155","Recepcion de Pagos"
"101679340","54520","0","ADITIVO","1","EA","327","Comercio Electronico"
"101679382","54520","0","Prestamo Feliz Total","1","EA","155","Recepcion de Pagos"
"101680412","54520","0","Fincamino","1","EA","155","Recepcion de Pagos"
"101680439","54520","0.01","Te presto lana","1","EA","155","Recepcion de Pagos"
"101681301","54520","0","Credito Familiar","1","EA","155","Recepcion de Pagos"
"101683322","54520","0","Deposito Compartamos","1","EA","157","Servicio Financiero"
"101685328","54520","0","OXXO PAY eCommerce","1","EA","327","Comercio Electronico"
"101685336","54520","0","CONSULTA OXXO PAY eC","1","EA","327","Comercio Electronico"
"101685361","54520","0.01","URN Nacional","1","EA","155","Recepcion de Pagos"
"101687323","54520","0.01","Universidad Virtual ","1","EA","155","Recepcion de Pagos"
"101688326","54520","0","Maxi Pagos en Linea","1","EA","155","Recepcion de Pagos"
"101688334","54520","0","Consulta Maxi Pagos","1","EA","155","Recepcion de Pagos"
"101689345","54520","0.01","Carrera 10k Namurach","1","EA","155","Recepcion de Pagos"
"101689353","54520","0.01","CJ Grand","1","EA","155","Recepcion de Pagos"
"101691322","54520","0.01","Figuras SCI FI Globa","1","EA","327","Comercio Electronico"
"101691331","54520","0.01","Etomin","1","EA","327","Comercio Electronico"
"101702327","54520","0","Deposito HSBC NAC1","1","EA","157","Servicio Financiero"
"101708323","54520","0.01","Universidad CEUSS","1","EA","155","Recepcion de Pagos"
"101709326","54520","0","Consulta Star TV en ","1","EA","155","Recepcion de Pagos"
"101709334","54520","0.01","Star GO en Linea","1","EA","155","Recepcion de Pagos"
"101709342","54520","0.01","Consulta Star GO en ","1","EA","155","Recepcion de Pagos"
"101709351","54520","0","Star TV en Linea ","1","EA","155","Recepcion de Pagos"
"101715321","54520","0.01","Pago FinReal","1","EA","155","Recepcion de Pagos"
"101720373","54520","0.01","FINACEN SA DE CV","1","EA","155","Recepcion de Pagos"
"101721333","54520","0.01","Juntos por Mas JMCR","1","EA","155","Recepcion de Pagos"
"101723347","54520","0.01","CEMEX","1","EA","155","Recepcion de Pagos"
"101728324","54520","0.01","Consulta Nacional Mo","1","EA","155","Recepcion de Pagos"
"101728332","54520","0","Consulta NMP OMEGA","1","EA","155","Recepcion de Pagos"
"101728341","54520","0.01","NMP OMEGA en linea","1","EA","155","Recepcion de Pagos"
"101728359","54520","0","Nacional Monte de Pi","1","EA","155","Recepcion de Pagos"
"101736324","54520","0","El Imparcial","1","EA","155","Recepcion de Pagos"
"101737327","54520","0.01","Magento","1","EA","155","Recepcion de Pagos"
"101741334","54520","0.01","CREDITEA","1","EA","155","Recepcion de Pagos"
"101742337","54520","0.01","Servicios Israel","1","EA","155","Recepcion de Pagos"
"101742353","54520","0.01","Calzado Zatta","1","EA","327","Comercio Electronico"
"101743364","54520","0","AT&T R CB en Linea","1","EA","155","Recepcion de Pagos"
"101743372","54520","0","Consulta AT&T R CB e","1","EA","155","Recepcion de Pagos"
"101745327","54520","0","Recremex","1","EA","155","Recepcion de Pagos"
"101745335","54520","0","Casa Marcus ","1","EA","327","Comercio Electronico"
"101747322","54520","0","Recarga TappTaxi","1","EA","158","Servicios prepago"
"101749328","54520","0","Cuota Semestral COBA","1","EA","155","Recepcion de Pagos"
"101757328","54520","419","BH-XBOX LIVE 3M GOLD","1","EA","327","Comercio Electronico"
"101757344","54520","169","BH-XBOX LIVE 1M GOLD","1","EA","327","Comercio Electronico"
"101760324","54520","0.01","CONFIA","1","EA","155","Recepcion de Pagos"
"101762320","54520","0","Payllix","1","EA","155","Recepcion de Pagos"
"101764341","54520","0","FINANCIERA ACTIVEMOS","1","EA","155","Recepcion de Pagos"
"101764368","54520","0","VIANNEY","1","EA","155","Recepcion de Pagos"
"101764376","54520","0","CONSULTA VIANNEY","1","EA","155","Recepcion de Pagos"
"101765344","54520","0.01","ALFIN","1","EA","155","Recepcion de Pagos"
"101766321","54520","0","Banco Compartamos en","1","EA","155","Recepcion de Pagos"
"101766339","54520","0","Consulta Banco Compa","1","EA","155","Recepcion de Pagos"
"101771357","54520","0","RECARGA VIAPASS","1","EA","158","Servicios prepago"
"101772350","54520","0.01","EURO IMPORTACIONES","1","EA","155","Recepcion de Pagos"
"101773328","54520","0","CREDIMPULSO","1","EA","155","Recepcion de Pagos"
"101773336","54520","0.01","IDEFT","1","EA","155","Recepcion de Pagos"
"101773344","54520","0.01","MAS CAJA","1","EA","155","Recepcion de Pagos"
"101773387","54520","0","Blim Prepago en Line","1","EA","155","Recepcion de Pagos"
"101773395","54520","0","Consulta Blim Prepag","1","EA","155","Recepcion de Pagos"
"101774321","54520","0","SALUD Y VIDA","1","EA","155","Recepcion de Pagos"
"101777337","54520","0","Mercado Libre en Lin","1","EA","327","Comercio Electronico"
"101777345","54520","0","Mercado Libre Consul","1","EA","327","Comercio Electronico"
"101778356","54520","0","BH-NETFLIX 2017 300","1","EA","327","Comercio Electronico"
"101779375","54520","0","FINLAG","1","EA","155","Recepcion de Pagos"
"101781328","54520","0","AULA AMIGAS","1","EA","155","Recepcion de Pagos"
"101781336","54520","0","Alegra","1","EA","155","Recepcion de Pagos"
"101786348","54520","0.01","Presatamos FYR NAC","1","EA","155","Recepcion de Pagos"
"101786356","54520","0.01","ALFA","1","EA","155","Recepcion de Pagos"
"101786372","54520","0.01","SISTEMAS PERSEO,","1","EA","155","Recepcion de Pagos"
"101788327","54520","0","Retiros Banamex NAC","1","EA","157","Servicio Financiero"
"101789362","54520","0.01","DANACION UNAM","1","EA","155","Recepcion de Pagos"
"101793329","54520","0.01","SEGUROS EL POTOSI","1","EA","155","Recepcion de Pagos"
"101795324","54520","0.01","TC Auto Todo Mexican","1","EA","327","Comercio Electronico"
"101796360","54520","0","NO USAR","1","EA","155","Recepcion de Pagos"
"101796378","54520","0.01","NO USAR","1","EA","155","Recepcion de Pagos"
"101797371","54520","0.01","GOBIERNO JALISCO","1","EA","155","Recepcion de Pagos"
"101797389","54520","0.01","LA IGLESIA QUE SUFRE","1","EA","155","Recepcion de Pagos"
"101798349","54520","0.01","MUEBLERIA CITLALI","1","EA","155","Recepcion de Pagos"
"101799325","54520","0","MercadoPago CB NAC","1","EA","327","Comercio Electronico"
"101800331","54520","0","Donativos","1","EA","155","Recepcion de Pagos"
"101803339","54520","0.01","Financiera Monte de ","1","EA","155","Recepcion de Pagos"
"101806329","54520","0.01","EDITORIAL INTERMEX","1","EA","155","Recepcion de Pagos"
"101806337","54520","0.01","FERRATUM","1","EA","155","Recepcion de Pagos"
"101808332","54520","0.01","ONE EDITORIAL","1","EA","155","Recepcion de Pagos"
"101815348","54520","0","BH-GOOGLE PLAY GCARD","1","EA","327","Comercio Electronico"
"101815356","54520","0","BH-GOOGLE PLAY GCARD","1","EA","327","Comercio Electronico"
"101815364","54520","0","BH-GOOGLE PLAY GCARD","1","EA","327","Comercio Electronico"
"101816359","54520","0","FINSOL EN LINEA TECL","1","EA","155","Recepcion de Pagos"
"101816367","54520","0","FINANCIERA INDEP EN","1","EA","155","Recepcion de Pagos"
"101816375","54520","0","FINANCIERA INDEP EN","1","EA","155","Recepcion de Pagos"
"101816383","54520","0","CONSULTA FINANCIERA","1","EA","155","Recepcion de Pagos"
"101821342","54520","0.01","APOYO ECONOMICO FAMI","1","EA","155","Recepcion de Pagos"
"101821351","54520","0.01","CONSULTA APOYO ECONO","1","EA","155","Recepcion de Pagos"
"101821377","54520","0.01","GO CREDIT","1","EA","155","Recepcion de Pagos"
"101822353","54520","0.01","ECOGAS EN LINEA","1","EA","155","Recepcion de Pagos"
"101822361","54520","0.01","CONSULTA ECOGAS","1","EA","155","Recepcion de Pagos"
"101822370","54520","0.01","APRENDE","1","EA","155","Recepcion de Pagos"
"101823321","54520","0","ITUNES WAVE 200-2000","10","EA","327","Comercio Electronico"
"101834320","54520","0.01","Deposito Bancoppel","1","EA","157","Servicio Financiero"
"101835381","54520","0.01","Universidad Humanita","1","EA","155","Recepcion de Pagos"
"101836333","54520","0.01","AVG BUSINESS","1","EA","155","Recepcion de Pagos"
"101837344","54520","0.01","GRANJA LA GLORIA","1","EA","155","Recepcion de Pagos"
"101837352","54520","0.01","TAFFEITS","1","EA","155","Recepcion de Pagos"
"101837361","54520","0.01","MoneyMan","1","EA","155","Recepcion de Pagos"
"101838321","54520","0.01","IMPUESTOS GOB EDO DE","1","EA","155","Recepcion de Pagos"
"101839358","54520","0.01","SACIMEX ","1","EA","155","Recepcion de Pagos"
"101839366","54520","0.01","MoneyMan","1","EA","155","Recepcion de Pagos"
"101840324","54520","0","Carrera Reto majalca","1","EA","155","Recepcion de Pagos"
"101843322","54520","0","WIZZ CARD","1","EA","155","Recepcion de Pagos"
"101843331","54520","0","CONSULTA WIZZ CARD","1","EA","155","Recepcion de Pagos"
"101844333","54520","0","Blue Telecomm linea","1","EA","155","Recepcion de Pagos"
"101845328","54520","0.01","SERVICIO DE INTERNET","1","EA","155","Recepcion de Pagos"
"101848326","54520","0.01","SISTEMA DE DESARROLL","1","EA","155","Recepcion de Pagos"
"101848334","54520","0","Consulta Blue Teleco","1","EA","155","Recepcion de Pagos"
"101849329","54520","0.01","PRESTAMOS ALIVIANATE","1","EA","155","Recepcion de Pagos"
"101849337","54520","0.01","AGUA JMAS CHI","1","EA","155","Recepcion de Pagos"
"101849345","54520","0.01","CONSULTA AGUA JMAS C","1","EA","155","Recepcion de Pagos"
"101849353","54520","0.01","CASA TINIS","1","EA","155","Recepcion de Pagos"
"101849361","54520","0.01","CONSULTA IMP GOB EDO","1","EA","155","Recepcion de Pagos"
"101851331","54520","0.01","AUTOCOM TIRES","1","EA","155","Recepcion de Pagos"
"101852325","54520","0.01","ACN","1","EA","156","Soluciones en tienda"
"101854321","54520","0.01","PREVISORA DE INHUMAC","1","EA","155","Recepcion de Pagos"
"101854339","54520","0","Retiros BancoppelNAC","1","EA","157","Servicio Financiero"
"101857337","54520","0","OXXO PAY - Grupo OPl","1","EA","327","Comercio Electronico"
"101862321","54520","0","HDI Seguros en linea","1","EA","155","Recepcion de Pagos"
"101863323","54520","0.01","DEPOSITO GLOBALCARD","1","EA","157","Servicio Financiero"
"101865329","54520","0.01","EII NRT S.I.","1","EA","155","Recepcion de Pagos"
"101865337","54520","0.01","EII NRT T.A.","1","EA","155","Recepcion de Pagos"
"101865345","54520","6.4","ASP Financiera Corre","1","EA","155","Recepcion de Pagos"
"101866321","54520","0.01","EII NRT T.D.C.","1","EA","155","Recepcion de Pagos"
"101866356","54520","0.01","VEXI","1","EA","155","Recepcion de Pagos"
"101866364","54520","0.01","PROMOTORA SNG","1","EA","155","Recepcion de Pagos"
"101866372","54520","0.01","EII NRT C.O.R.","1","EA","155","Recepcion de Pagos"
"101869346","54520","0.01","CMO PRESTAMO LATINO","1","EA","155","Recepcion de Pagos"
"101870321","54520","0.01","SIDERT","1","EA","155","Recepcion de Pagos"
"101870363","54520","0.01","ADMINISTRADORA DM","1","EA","155","Recepcion de Pagos"
"101874372","54520","0.01","FUNERARIA LOS PINOS","1","EA","155","Recepcion de Pagos"
"101875324","54520","0","provident Mexico II","1","EA","155","Recepcion de Pagos"
"101875332","54520","0.01","ALBO","1","EA","155","Recepcion de Pagos"
"101878322","54520","0.01","ACOB NAC","1","EA","155","Recepcion de Pagos"
"101887333","54520","0.01","PRUEBA PANP 3 PRESTA","1","EA","155","Recepcion de Pagos"
"101892415","54520","0.01","EII NRT S.I. CONS","1","EA","155","Recepcion de Pagos"
"101894322","54520","0.01","EII NRT T.A. - CONS","1","EA","155","Recepcion de Pagos"
"101894331","54520","0.01","Prueba CS Nacional","1","EA","155","Recepcion de Pagos"
"101895341","54520","0.01","EII NRT T.A. - C","1","EA","155","Recepcion de Pagos"
"101895350","54520","0.01","EII NRT T.A.-C","1","EA","155","Recepcion de Pagos"
"101895368","54520","0.01","Compania Operadora d","1","EA","155","Recepcion de Pagos"
"101895376","54520","0.01","EII NRT T.D.C.-C","1","EA","155","Recepcion de Pagos"
"101902370","54520","0.01","DINERIA.COM","1","EA","155","Recepcion de Pagos"
"101903321","54520","0.01","UNIVERSIDAD GUANAJUA","1","EA","155","Recepcion de Pagos"
"101903330","54520","0.01","UNIVERSIDAD GUANAJUA","1","EA","155","Recepcion de Pagos"
"101903348","54520","0.01","CONSULTA UNIVERSIDAD","1","EA","155","Recepcion de Pagos"
"101904341","54520","0","Metrogas en Linea Va","1","EA","155","Recepcion de Pagos"
"101910370","54520","0","PASE","1","EA","158","Servicios prepago"
"101911372","54520","0.01","Netwey en Linea","1","EA","155","Recepcion de Pagos"
